question_id,question_data,subquestions,text,data
Perfil,Indique seu perfil.,Perfil,Indique seu perfil.,"['Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) TAE  (Técnico-administrativo em Educação)', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) TAE  (Técnico-administrativo em Educação)', 'Servidor(a) TAE  (Técnico-administrativo em Educação)', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) TAE  (Técnico-administrativo em Educação)', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) TAE  (Técnico-administrativo em Educação)', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) TAE  (Técnico-administrativo em Educação)', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) TAE  (Técnico-administrativo em Educação)', 'Servidor(a) TAE  (Técnico-administrativo em Educação)', 'Servidor(a) TAE  (Técnico-administrativo em Educação)', 'Servidor(a) Docente', 'Servidor(a) TAE  (Técnico-administrativo em Educação)', 'Servidor(a) Docente', 'Servidor(a) TAE  (Técnico-administrativo em Educação)', 'Servidor(a) TAE  (Técnico-administrativo em Educação)', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) TAE  (Técnico-administrativo em Educação)', 'Servidor(a) TAE  (Técnico-administrativo em Educação)', 'Servidor(a) Docente', 'Servidor(a) TAE  (Técnico-administrativo em Educação)', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) TAE  (Técnico-administrativo em Educação)', 'Servidor(a) Docente', 'Servidor(a) TAE  (Técnico-administrativo em Educação)', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) TAE  (Técnico-administrativo em Educação)', 'Servidor(a) Docente', 'Servidor(a) TAE  (Técnico-administrativo em Educação)', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) TAE  (Técnico-administrativo em Educação)', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) TAE  (Técnico-administrativo em Educação)', 'Servidor(a) TAE  (Técnico-administrativo em Educação)', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) TAE  (Técnico-administrativo em Educação)', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) TAE  (Técnico-administrativo em Educação)', 'Servidor(a) TAE  (Técnico-administrativo em Educação)', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) TAE  (Técnico-administrativo em Educação)', 'Servidor(a) TAE  (Técnico-administrativo em Educação)', 'Servidor(a) TAE  (Técnico-administrativo em Educação)', 'Servidor(a) TAE  (Técnico-administrativo em Educação)', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) TAE  (Técnico-administrativo em Educação)', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) TAE  (Técnico-administrativo em Educação)', 'Servidor(a) Docente', 'Servidor(a) TAE  (Técnico-administrativo em Educação)', 'Servidor(a) Docente', 'Servidor(a) TAE  (Técnico-administrativo em Educação)', 'Servidor(a) Docente', 'Servidor(a) TAE  (Técnico-administrativo em Educação)', 'Servidor(a) Docente', 'Servidor(a) TAE  (Técnico-administrativo em Educação)', 'Servidor(a) TAE  (Técnico-administrativo em Educação)', 'Servidor(a) TAE  (Técnico-administrativo em Educação)', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) TAE  (Técnico-administrativo em Educação)', 'Servidor(a) Docente', 'Servidor(a) TAE  (Técnico-administrativo em Educação)', 'Servidor(a) Docente', 'Servidor(a) TAE  (Técnico-administrativo em Educação)', 'Servidor(a) Docente', 'Servidor(a) TAE  (Técnico-administrativo em Educação)', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) TAE  (Técnico-administrativo em Educação)', 'Servidor(a) TAE  (Técnico-administrativo em Educação)', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) TAE  (Técnico-administrativo em Educação)', 'Servidor(a) Docente', 'Servidor(a) TAE  (Técnico-administrativo em Educação)', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) TAE  (Técnico-administrativo em Educação)', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) TAE  (Técnico-administrativo em Educação)', 'Servidor(a) TAE  (Técnico-administrativo em Educação)', 'Servidor(a) TAE  (Técnico-administrativo em Educação)', 'Servidor(a) Docente', 'Servidor(a) TAE  (Técnico-administrativo em Educação)', 'Servidor(a) TAE  (Técnico-administrativo em Educação)', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) TAE  (Técnico-administrativo em Educação)', 'Servidor(a) Docente', 'Servidor(a) TAE  (Técnico-administrativo em Educação)', 'Servidor(a) TAE  (Técnico-administrativo em Educação)', 'Servidor(a) TAE  (Técnico-administrativo em Educação)', 'Servidor(a) TAE  (Técnico-administrativo em Educação)', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) TAE  (Técnico-administrativo em Educação)', 'Servidor(a) Docente', 'Servidor(a) TAE  (Técnico-administrativo em Educação)', 'Servidor(a) Docente', 'Servidor(a) TAE  (Técnico-administrativo em Educação)', 'Servidor(a) TAE  (Técnico-administrativo em Educação)', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) TAE  (Técnico-administrativo em Educação)', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) TAE  (Técnico-administrativo em Educação)', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) TAE  (Técnico-administrativo em Educação)', 'Servidor(a) TAE  (Técnico-administrativo em Educação)', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) TAE  (Técnico-administrativo em Educação)', 'Servidor(a) Docente', 'Servidor(a) TAE  (Técnico-administrativo em Educação)', 'Servidor(a) TAE  (Técnico-administrativo em Educação)', 'Servidor(a) TAE  (Técnico-administrativo em Educação)', 'Servidor(a) TAE  (Técnico-administrativo em Educação)', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) TAE  (Técnico-administrativo em Educação)', 'Servidor(a) TAE  (Técnico-administrativo em Educação)', 'Servidor(a) TAE  (Técnico-administrativo em Educação)', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) TAE  (Técnico-administrativo em Educação)', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) TAE  (Técnico-administrativo em Educação)', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) TAE  (Técnico-administrativo em Educação)', 'Servidor(a) Docente', 'Servidor(a) TAE  (Técnico-administrativo em Educação)', 'Servidor(a) TAE  (Técnico-administrativo em Educação)', 'Servidor(a) Docente', 'Servidor(a) TAE  (Técnico-administrativo em Educação)', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) TAE  (Técnico-administrativo em Educação)', 'Servidor(a) TAE  (Técnico-administrativo em Educação)', 'Servidor(a) Docente', 'Servidor(a) TAE  (Técnico-administrativo em Educação)', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) TAE  (Técnico-administrativo em Educação)', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) TAE  (Técnico-administrativo em Educação)', 'Servidor(a) Docente', 'Servidor(a) TAE  (Técnico-administrativo em Educação)', 'Servidor(a) TAE  (Técnico-administrativo em Educação)', 'Servidor(a) Docente', 'Servidor(a) TAE  (Técnico-administrativo em Educação)', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) TAE  (Técnico-administrativo em Educação)', 'Servidor(a) TAE  (Técnico-administrativo em Educação)', 'Servidor(a) TAE  (Técnico-administrativo em Educação)', 'Servidor(a) TAE  (Técnico-administrativo em Educação)', 'Servidor(a) TAE  (Técnico-administrativo em Educação)', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) TAE  (Técnico-administrativo em Educação)', 'Servidor(a) TAE  (Técnico-administrativo em Educação)', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) TAE  (Técnico-administrativo em Educação)', 'Servidor(a) TAE  (Técnico-administrativo em Educação)', 'Servidor(a) Docente', 'Servidor(a) TAE  (Técnico-administrativo em Educação)', 'Servidor(a) TAE  (Técnico-administrativo em Educação)', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) TAE  (Técnico-administrativo em Educação)', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) TAE  (Técnico-administrativo em Educação)', 'Servidor(a) TAE  (Técnico-administrativo em Educação)', 'Servidor(a) TAE  (Técnico-administrativo em Educação)', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) TAE  (Técnico-administrativo em Educação)', 'Servidor(a) TAE  (Técnico-administrativo em Educação)', 'Servidor(a) TAE  (Técnico-administrativo em Educação)', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) TAE  (Técnico-administrativo em Educação)', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) TAE  (Técnico-administrativo em Educação)', 'Servidor(a) TAE  (Técnico-administrativo em Educação)', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) TAE  (Técnico-administrativo em Educação)', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) TAE  (Técnico-administrativo em Educação)', 'Servidor(a) Docente', 'Servidor(a) TAE  (Técnico-administrativo em Educação)', 'Servidor(a) TAE  (Técnico-administrativo em Educação)', 'Servidor(a) TAE  (Técnico-administrativo em Educação)', 'Servidor(a) TAE  (Técnico-administrativo em Educação)', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) TAE  (Técnico-administrativo em Educação)', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) TAE  (Técnico-administrativo em Educação)', 'Servidor(a) Docente', 'Servidor(a) TAE  (Técnico-administrativo em Educação)', 'Servidor(a) TAE  (Técnico-administrativo em Educação)', 'Servidor(a) TAE  (Técnico-administrativo em Educação)', 'Servidor(a) TAE  (Técnico-administrativo em Educação)', 'Servidor(a) TAE  (Técnico-administrativo em Educação)', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) TAE  (Técnico-administrativo em Educação)', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) TAE  (Técnico-administrativo em Educação)', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) TAE  (Técnico-administrativo em Educação)', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) TAE  (Técnico-administrativo em Educação)', 'Servidor(a) Docente', 'Servidor(a) TAE  (Técnico-administrativo em Educação)', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) TAE  (Técnico-administrativo em Educação)', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) TAE  (Técnico-administrativo em Educação)', 'Servidor(a) TAE  (Técnico-administrativo em Educação)', 'Servidor(a) Docente', 'Servidor(a) TAE  (Técnico-administrativo em Educação)', 'Servidor(a) TAE  (Técnico-administrativo em Educação)', 'Servidor(a) Docente', 'Servidor(a) TAE  (Técnico-administrativo em Educação)', 'Servidor(a) TAE  (Técnico-administrativo em Educação)', 'Servidor(a) TAE  (Técnico-administrativo em Educação)', 'Servidor(a) TAE  (Técnico-administrativo em Educação)', 'Servidor(a) TAE  (Técnico-administrativo em Educação)', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) TAE  (Técnico-administrativo em Educação)', 'Servidor(a) TAE  (Técnico-administrativo em Educação)', 'Servidor(a) TAE  (Técnico-administrativo em Educação)', 'Servidor(a) TAE  (Técnico-administrativo em Educação)', 'Servidor(a) Docente', 'Servidor(a) TAE  (Técnico-administrativo em Educação)', 'Servidor(a) TAE  (Técnico-administrativo em Educação)', 'Servidor(a) Docente', 'Servidor(a) TAE  (Técnico-administrativo em Educação)', 'Servidor(a) TAE  (Técnico-administrativo em Educação)', 'Servidor(a) Docente', 'Servidor(a) TAE  (Técnico-administrativo em Educação)', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) TAE  (Técnico-administrativo em Educação)', 'Servidor(a) TAE  (Técnico-administrativo em Educação)', 'Servidor(a) TAE  (Técnico-administrativo em Educação)', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) TAE  (Técnico-administrativo em Educação)', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) TAE  (Técnico-administrativo em Educação)', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) TAE  (Técnico-administrativo em Educação)', 'Servidor(a) TAE  (Técnico-administrativo em Educação)', 'Servidor(a) TAE  (Técnico-administrativo em Educação)', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) TAE  (Técnico-administrativo em Educação)', 'Servidor(a) TAE  (Técnico-administrativo em Educação)', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) TAE  (Técnico-administrativo em Educação)', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) TAE  (Técnico-administrativo em Educação)', 'Servidor(a) Docente', 'Servidor(a) TAE  (Técnico-administrativo em Educação)', 'Servidor(a) TAE  (Técnico-administrativo em Educação)', 'Servidor(a) TAE  (Técnico-administrativo em Educação)', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) TAE  (Técnico-administrativo em Educação)', 'Servidor(a) Docente', 'Servidor(a) TAE  (Técnico-administrativo em Educação)', 'Servidor(a) Docente', 'Servidor(a) TAE  (Técnico-administrativo em Educação)', 'Servidor(a) Docente', 'Servidor(a) TAE  (Técnico-administrativo em Educação)', 'Servidor(a) Docente', 'Servidor(a) TAE  (Técnico-administrativo em Educação)', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) TAE  (Técnico-administrativo em Educação)', 'Servidor(a) TAE  (Técnico-administrativo em Educação)', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) TAE  (Técnico-administrativo em Educação)', 'Servidor(a) TAE  (Técnico-administrativo em Educação)', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) TAE  (Técnico-administrativo em Educação)', 'Servidor(a) Docente', 'Servidor(a) TAE  (Técnico-administrativo em Educação)', 'Servidor(a) TAE  (Técnico-administrativo em Educação)', 'Servidor(a) TAE  (Técnico-administrativo em Educação)', 'Servidor(a) TAE  (Técnico-administrativo em Educação)', 'Servidor(a) TAE  (Técnico-administrativo em Educação)', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) TAE  (Técnico-administrativo em Educação)', 'Servidor(a) TAE  (Técnico-administrativo em Educação)', 'Servidor(a) TAE  (Técnico-administrativo em Educação)', 'Servidor(a) TAE  (Técnico-administrativo em Educação)', 'Servidor(a) TAE  (Técnico-administrativo em Educação)', 'Servidor(a) TAE  (Técnico-administrativo em Educação)', 'Servidor(a) TAE  (Técnico-administrativo em Educação)', 'Servidor(a) Docente', 'Servidor(a) TAE  (Técnico-administrativo em Educação)', 'Servidor(a) Docente', 'Servidor(a) Docente', 'Servidor(a) TAE  (Técnico-administrativo em Educação)', 'Servidor(a) TAE  (Técnico-administrativo em Educação)', 'Servidor(a) Docente', 'Servidor(a) TAE  (Técnico-administrativo em Educação)', 'Servidor(a) TAE  (Técnico-administrativo em Educação)', 'Servidor(a) TAE  (Técnico-administrativo em Educação)', 'Servidor(a) TAE  (Técnico-administrativo em Educação)', 'Servidor(a) Docente', 'Servidor(a) TAE  (Técnico-administrativo em Educação)', 'Servidor(a) TAE  (Técnico-administrativo em Educação)', 'Servidor(a) Docente', 'Servidor(a) TAE  (Técnico-administrativo em Educação)', 'Servidor(a) Docente', 'Servidor(a) TAE  (Técnico-administrativo em Educação)']"
